day,date,rank,temp
0,1932-01-01,0,80
0,1952-01-01,1,79
0,1933-01-01,2,75
0,1991-01-01,2,75
0,2019-01-01,4,74
0,1966-01-01,5,71
0,2005-01-01,5,71
0,2022-01-01,7,69
0,2007-01-01,8,68
0,2016-01-01,8,68
0,2011-01-01,10,67
0,1948-01-01,11,66
0,1961-01-01,11,66
0,2000-01-01,11,66
0,2003-01-01,11,66
0,2004-01-01,15,65
0,2012-01-01,15,65
0,2021-01-01,15,65
0,1941-01-01,18,64
0,1959-01-01,18,64
0,2008-01-01,18,64
0,1945-01-01,21,63
0,1950-01-01,21,63
0,1954-01-01,23,62
0,1958-01-01,23,62
0,2013-01-01,23,62
0,2017-01-01,23,62
0,1967-01-01,27,61
0,1990-01-01,27,61
0,1957-01-01,29,60
0,1993-01-01,29,60
0,1995-01-01,29,60
0,1996-01-01,29,60
0,1942-01-01,33,59
0,2006-01-01,33,59
0,2020-01-01,33,59
0,1964-01-01,36,58
0,1953-01-01,37,56
0,1969-01-01,37,56
0,2010-01-01,39,55
0,1949-01-01,40,54
0,1955-01-01,40,54
0,1956-01-01,40,54
0,1965-01-01,40,54
0,1989-01-01,40,54
0,1992-01-01,40,54
0,1999-01-01,40,54
0,2014-01-01,47,53
0,2015-01-01,48,52
0,1970-01-01,49,51
0,1940-01-01,50,50
0,1962-01-01,50,50
0,1968-01-01,50,50
0,1998-01-01,50,50
0,1944-01-01,54,49
0,2002-01-01,54,49
0,1951-01-01,56,48
0,1946-01-01,57,46
0,1947-01-01,57,46
0,1960-01-01,57,46
0,1963-01-01,57,46
0,2009-01-01,57,46
0,2001-01-01,62,40
0,2018-01-01,63,31
1,1952-01-02,0,78
1,1991-01-02,1,75
1,1965-01-02,2,73
1,1989-01-02,3,72
1,1993-01-02,3,72
1,1966-01-02,5,71
1,2005-01-02,6,70
1,1942-01-02,7,69
1,1955-01-02,7,69
1,2022-01-02,7,69
1,1941-01-02,10,68
1,2011-01-02,10,68
1,2017-01-02,10,68
1,2000-01-02,13,67
1,2021-01-02,13,67
1,1948-01-02,15,66
1,2019-01-02,15,66
1,1947-01-02,17,65
1,1950-01-02,18,64
1,1959-01-02,18,64
1,2009-01-02,18,64
1,1992-01-02,21,63
1,1996-01-02,22,62
1,2006-01-02,22,62
1,2012-01-02,22,62
1,1960-01-02,25,61
1,2004-01-02,25,61
1,2015-01-02,25,61
1,2020-01-02,25,61
1,1932-01-02,29,60
1,1933-01-02,30,59
1,1951-01-02,30,59
1,1953-01-02,30,59
1,1954-01-02,30,59
1,2007-01-02,30,59
1,2013-01-02,30,59
1,2014-01-02,30,59
1,1956-01-02,37,58
1,1949-01-02,38,56
1,1967-01-02,38,56
1,1964-01-02,40,55
1,1990-01-02,40,55
1,2003-01-02,40,55
1,1961-01-02,43,54
1,1999-01-02,43,54
1,1995-01-02,45,52
1,1944-01-02,46,51
1,2016-01-02,46,51
1,1997-01-02,48,49
1,1970-01-02,49,48
1,1945-01-02,50,47
1,1946-01-02,51,44
1,1963-01-02,51,44
1,1969-01-02,51,44
1,1940-01-02,54,43
1,1962-01-02,55,42
1,1998-01-02,55,42
1,1957-01-02,57,41
1,1958-01-02,57,41
1,1968-01-02,57,41
1,2001-01-02,57,41
1,2008-01-02,61,39
1,2010-01-02,61,39
1,2002-01-02,63,36
1,2018-01-02,64,35
2,1952-01-03,0,79
2,1966-01-03,1,76
2,1950-01-03,2,73
2,1947-01-03,3,72
2,1954-01-03,4,71
2,2005-01-03,4,71
2,2000-01-03,6,70
2,2020-01-03,7,69
2,2021-01-03,7,69
2,2022-01-03,7,69
2,1944-01-03,10,68
2,2017-01-03,10,68
2,1933-01-03,12,67
2,1951-01-03,12,67
2,1960-01-03,12,67
2,2015-01-03,12,67
2,1956-01-03,16,66
2,2004-01-03,16,66
2,2007-01-03,16,66
2,1999-01-03,19,65
2,2006-01-03,19,65
2,1965-01-03,21,64
2,2019-01-03,21,64
2,1941-01-03,23,63
2,1964-01-03,23,63
2,1942-01-03,25,62
2,1955-01-03,25,62
2,1992-01-03,27,60
2,2003-01-03,27,60
2,1949-01-03,29,59
2,1996-01-03,29,59
