day,date,rank,temp
0,1952-01-01,0,70
0,1930-01-01,1,61
0,1919-01-01,2,60
0,1924-01-01,2,60
0,2019-01-01,2,60
0,2005-01-01,5,59
0,2022-01-01,5,59
0,1921-01-01,7,58
0,1934-01-01,7,58
0,1929-01-01,9,57
0,1923-01-01,10,56
0,2000-01-01,10,56
0,2011-01-01,10,56
0,2012-01-01,10,56
0,2007-01-01,14,55
0,1905-01-01,15,54
0,1938-01-01,16,53
0,2021-01-01,16,53
0,1948-01-01,18,51
0,1916-01-01,19,50
0,1950-01-01,19,50
0,1932-01-01,21,49
0,1937-01-01,21,49
0,2004-01-01,21,49
0,1942-01-01,24,48
0,1907-01-01,25,45
0,1911-01-01,25,45
0,1913-01-01,25,45
0,2017-01-01,25,45
0,1939-01-01,29,44
0,2003-01-01,29,44
0,1908-01-01,31,42
0,1935-01-01,31,42
0,2006-01-01,31,42
0,2008-01-01,34,41
0,2020-01-01,34,41
0,1910-01-01,36,40
0,1920-01-01,36,40
0,1926-01-01,38,39
0,1945-01-01,38,39
0,1951-01-01,38,39
0,2014-01-01,38,39
0,1936-01-01,42,38
0,1927-01-01,43,37
0,2016-01-01,43,37
0,1901-01-01,45,36
0,1903-01-01,45,36
0,1912-01-01,45,36
0,1928-01-01,45,36
0,1906-01-01,49,35
0,1915-01-01,49,35
0,1917-01-01,49,35
0,1922-01-01,49,35
0,1943-01-01,49,35
0,1949-01-01,49,35
0,1953-01-01,49,35
0,2015-01-01,49,35
0,1931-01-01,57,34
0,2010-01-01,57,34
0,2009-01-01,59,33
0,1902-01-01,60,32
0,1904-01-01,60,32
0,1914-01-01,60,32
0,1947-01-01,60,32
0,2013-01-01,60,32
0,1909-01-01,65,31
0,1944-01-01,65,31
0,1933-01-01,67,29
0,2002-01-01,68,23
0,2001-01-01,69,22
0,1999-01-01,70,20
0,1940-01-01,71,18
0,1900-01-01,72,12
0,2018-01-01,73,8
0,1881-01-01,74,-12
1,2000-01-02,0,67
1,2005-01-02,1,61
1,1930-01-02,2,60
1,1916-01-02,3,59
1,1921-01-02,4,58
1,1937-01-02,4,58
1,1941-01-02,6,55
1,2004-01-02,6,55
1,1911-01-02,8,54
1,1942-01-02,8,54
1,1950-01-02,8,54
1,2021-01-02,11,53
1,1905-01-02,12,52
1,1913-01-02,12,52
1,1919-01-02,12,52
1,1948-01-02,15,51
1,1943-01-02,16,50
1,2006-01-02,16,50
1,2017-01-02,16,50
1,1951-01-02,19,49
1,2020-01-02,19,49
1,1939-01-02,21,48
1,1902-01-02,22,47
1,1910-01-02,23,46
1,1923-01-02,24,45
1,1932-01-02,25,44
1,1947-01-02,25,44
1,2022-01-02,25,44
1,1907-01-02,28,43
1,1938-01-02,28,43
1,2007-01-02,28,43
1,2009-01-02,28,43
1,1903-01-02,32,42
1,1936-01-02,32,42
1,2019-01-02,32,42
1,1931-01-02,35,41
1,1952-01-02,35,41
1,1935-01-02,37,40
1,2011-01-02,37,40
1,1926-01-02,39,39
1,1929-01-02,39,39
1,1953-01-02,39,39
1,2015-01-02,39,39
1,1906-01-02,43,38
1,1917-01-02,43,38
1,1925-01-02,43,38
1,1944-01-02,43,38
1,1946-01-02,43,38
1,2016-01-02,43,38
1,1924-01-02,49,37
1,1914-01-02,50,36
1,1934-01-02,50,36
1,2003-01-02,50,36
1,1909-01-02,53,35
1,1922-01-02,53,35
1,1999-01-02,53,35
1,1915-01-02,56,33
1,1949-01-02,57,32
1,1912-01-02,58,31
1,1927-01-02,58,31
1,2012-01-02,58,31
1,2014-01-02,61,30
1,2002-01-02,62,27
1,2008-01-02,62,27
1,2013-01-02,64,26
1,1904-01-02,65,25
1,1901-01-02,66,24
1,1920-01-02,67,23
1,2001-01-02,67,23
1,1945-01-02,69,22
1,1900-01-02,70,21
1,2010-01-02,71,19
1,1940-01-02,72,16
1,2018-01-02,73,14
1,1928-01-02,74,13
2,2000-01-03,0,65
2,1950-01-03,1,64
2,1939-01-03,2,63
2,1907-01-03,3,62
2,2004-01-03,4,60
2,2015-01-03,5,59
2,2005-01-03,6,57
2,1941-01-03,7,56
2,1947-01-03,8,55
2,1951-01-03,9,54
2,2020-01-03,10,52
2,2007-01-03,11,51
2,2017-01-03,11,51
2,1906-01-03,13,50
2,1921-01-03,14,49
2,1933-01-03,14,49
2,1937-01-03,16,48
2,1935-01-03,17,47
2,1902-01-03,18,46
2,1903-01-03,18,46
2,1905-01-03,18,46
2,1917-01-03,18,46
2,1924-01-03,18,46
2,1909-01-03,23,45
2,1923-01-03,23,45
2,1913-01-03,25,44
2,1926-01-03,25,44
2,1931-01-03,25,44
2,2006-01-03,25,44
2,1922-01-03,29,42
2,1911-01-03,30,41
2,1943-01-03,30,41
2,2019-01-03,30,41
2,2021-01-03,30,41
2,1936-01-03,34,40
2,1932-01-03,35,39
2,1944-01-03,35,39
2,1925-01-03,37,38
2,1949-01-03,37,38
2,1999-01-03,37,38
2,1908-01-03,40,37
2,1938-01-03,40,37
2,1946-01-03,40,37
2,1953-01-03,40,37
2,2003-01-03,40,37
2,2009-01-03,40,37
2,1910-01-03,46,36
2,1919-01-03,46,36
2,1927-01-03,48,35
2,1934-01-03,48,35
2,1945-01-03,48,35
2,1929-01-03,51,34
2,1948-01-03,51,34
2,1952-01-03,51,34
2,2011-01-03,51,34
2,2016-01-03,51,34
2,1914-01-03,56,33
2,2013-01-03,56,33
2,2002-01-03,58,31
2,1912-01-03,59,30
2,1942-01-03,59,30
2,2022-01-03,61,28
2,1901-01-03,62,26
2,1915-01-03,63,25
