day,date,rank,temp
0,2022-01-01,0,72
0,1985-01-01,1,69
0,2005-01-01,2,65
0,2021-01-01,3,63
0,2006-01-01,4,62
0,2012-01-01,4,62
0,2011-01-01,6,58
0,2019-01-01,6,58
0,2000-01-01,8,57
0,2004-01-01,9,56
0,1997-01-01,10,54
0,2007-01-01,10,54
0,2003-01-01,12,52
0,2014-01-01,12,52
0,1992-01-01,14,51
0,1995-01-01,15,50
0,1996-01-01,15,50
0,2017-01-01,15,50
0,2020-01-01,15,50
0,2008-01-01,19,49
0,1991-01-01,20,48
0,1988-01-01,21,47
0,1989-01-01,22,46
0,2009-01-01,22,46
0,1982-01-01,24,45
0,1983-01-01,25,43
0,1984-01-01,25,43
0,1986-01-01,25,43
0,1981-01-01,28,42
0,1994-01-01,28,42
0,1998-01-01,30,41
0,2016-01-01,30,41
0,1993-01-01,32,39
0,2015-01-01,33,37
0,1987-01-01,34,36
0,2010-01-01,34,36
0,2013-01-01,36,35
0,1990-01-01,37,33
0,2002-01-01,38,27
0,2001-01-01,39,26
0,1999-01-01,40,25
0,2018-01-01,41,21
1,2000-01-02,0,70
1,2006-01-02,1,67
1,2017-01-02,2,65
1,1997-01-02,3,60
1,1992-01-02,4,59
1,2004-01-02,4,59
1,2005-01-02,4,59
1,1998-01-02,7,56
1,2022-01-02,7,56
1,2021-01-02,9,54
1,1999-01-02,10,53
1,1986-01-02,11,52
1,2020-01-02,11,52
1,1982-01-02,13,51
1,1991-01-02,13,51
1,1990-01-02,15,48
1,2009-01-02,16,47
1,2007-01-02,17,46
1,2016-01-02,17,46
1,2019-01-02,17,46
1,1983-01-02,20,45
1,1996-01-02,21,43
1,2003-01-02,21,43
1,1989-01-02,23,40
1,2014-01-02,23,40
1,2015-01-02,23,40
1,1993-01-02,26,38
1,2011-01-02,26,38
1,1985-01-02,28,37
1,1994-01-02,28,37
1,2012-01-02,30,36
1,1981-01-02,31,35
1,1988-01-02,31,35
1,2013-01-02,31,35
1,1984-01-02,34,34
1,1987-01-02,35,33
