day,date,rank,temp
0,1939-01-01,0,64
0,1998-01-01,0,64
0,1902-01-01,2,62
0,1997-01-01,3,61
0,1918-01-01,4,60
0,1964-01-01,4,60
0,1935-01-01,6,59
0,1962-01-01,7,57
0,1927-01-01,8,56
0,1963-01-01,8,56
0,1959-01-01,10,55
0,1954-01-01,11,54
0,1893-01-01,12,53
0,1931-01-01,12,53
0,2020-01-01,12,53
0,1914-01-01,15,52
0,1946-01-01,16,50
0,2004-01-01,17,49
0,1922-01-01,18,48
0,2021-01-01,18,48
0,1908-01-01,20,47
0,1943-01-01,20,47
0,1956-01-01,20,47
0,1969-01-01,20,47
0,1894-01-01,24,46
0,1938-01-01,24,46
0,1944-01-01,24,46
0,1889-01-01,27,45
0,1905-01-01,27,45
0,1896-01-01,29,44
0,1903-01-01,29,44
0,1926-01-01,29,44
0,1936-01-01,29,44
0,1915-01-01,33,43
0,1933-01-01,33,43
0,1949-01-01,33,43
0,1917-01-01,36,42
0,1948-01-01,36,42
0,1953-01-01,36,42
0,1955-01-01,36,42
0,2003-01-01,36,42
0,1967-01-01,41,41
0,2016-01-01,41,41
0,1913-01-01,43,40
0,1950-01-01,43,40
0,1971-01-01,43,40
0,1909-01-01,46,39
0,1957-01-01,46,39
0,1958-01-01,46,39
0,2007-01-01,46,39
0,1921-01-01,50,38
0,1941-01-01,50,38
0,1930-01-01,52,37
0,1965-01-01,52,37
0,2015-01-01,52,37
0,1892-01-01,55,36
0,1897-01-01,55,36
0,1966-01-01,55,36
0,1972-01-01,55,36
0,1898-01-01,59,35
0,1920-01-01,59,35
0,1999-01-01,59,35
0,2001-01-01,59,35
0,2009-01-01,63,34
0,1951-01-01,64,33
0,2013-01-01,64,33
0,1891-01-01,66,32
0,1910-01-01,66,32
0,2000-01-01,66,32
0,2012-01-01,66,32
0,1916-01-01,70,31
0,1947-01-01,70,31
0,1996-01-01,70,31
0,2014-01-01,70,31
0,1923-01-01,74,29
0,1961-01-01,74,29
0,2006-01-01,74,29
0,1900-01-01,77,28
0,1968-01-01,77,28
0,2008-01-01,77,28
0,2017-01-01,77,28
0,1895-01-01,81,25
0,1899-01-01,82,24
0,1929-01-01,83,23
0,1934-01-01,83,23
0,1970-01-01,85,22
0,2019-01-01,85,22
0,1932-01-01,87,21
0,1960-01-01,87,21
0,1901-01-01,89,20
0,1904-01-01,89,20
0,1952-01-01,89,20
0,1906-01-01,92,19
0,1912-01-01,93,17
0,1925-01-01,93,17
0,2002-01-01,93,17
0,2005-01-01,93,17
0,2011-01-01,97,14
0,1907-01-01,98,13
0,1919-01-01,98,13
0,1890-01-01,100,12
0,1940-01-01,101,11
0,1945-01-01,102,9
0,2010-01-01,102,9
0,2022-01-01,104,7
0,1888-01-01,105,6
0,1937-01-01,105,6
0,2018-01-01,107,5
0,1928-01-01,108,0
0,1942-01-01,109,-1
0,1911-01-01,110,-3
0,1924-01-01,111,-5
1,1939-01-02,0,62
1,1962-01-02,0,62
1,1998-01-02,0,62
1,1935-01-02,3,61
1,1927-01-02,4,60
1,1955-01-02,4,60
1,1909-01-02,6,59
1,1898-01-02,7,57
1,1964-01-02,8,55
1,1918-01-02,9,54
1,1948-01-02,9,54
1,1997-01-02,9,54
1,1944-01-02,12,53
1,1963-01-02,12,53
1,1946-01-02,14,51
1,1957-01-02,15,50
1,1889-01-02,16,49
1,1913-01-02,16,49
1,1938-01-02,16,49
1,1956-01-02,16,49
1,2003-01-02,16,49
1,1931-01-02,21,48
1,2007-01-02,21,48
1,1933-01-02,23,47
1,2001-01-02,23,47
1,2004-01-02,23,47
1,2021-01-02,23,47
1,1891-01-02,27,46
1,1921-01-02,27,46
1,2006-01-02,27,46
1,2016-01-02,27,46
1,2020-01-02,27,46
1,1936-01-02,32,45
1,2012-01-02,32,45
1,1892-01-02,34,44
1,1920-01-02,34,44
1,1922-01-02,34,44
1,1926-01-02,34,44
1,2015-01-02,38,43
1,2022-01-02,38,43
1,1908-01-02,40,42
1,1914-01-02,40,42
1,1917-01-02,40,42
1,1953-01-02,43,41
1,2018-01-02,43,41
1,2019-01-02,43,41
1,1915-01-02,46,40
1,1945-01-02,46,40
1,2000-01-02,46,40
1,2014-01-02,46,40
1,1923-01-02,50,39
1,2002-01-02,50,39
1,1903-01-02,52,38
1,1925-01-02,52,38
1,1954-01-02,52,38
1,1958-01-02,52,38
1,1905-01-02,56,37
1,1929-01-02,56,37
1,1941-01-02,56,37
1,1965-01-02,56,37
1,1966-01-02,56,37
1,2009-01-02,56,37
1,1900-01-02,62,35
1,1969-01-02,62,35
1,1888-01-02,64,34
