day,date,rank,temp
0,1964-01-01,0,39
0,1921-01-01,1,38
0,1913-01-01,2,36
0,1992-01-01,3,35
0,1965-01-01,4,32
0,1951-01-01,5,31
0,1926-01-01,6,30
0,2007-01-01,7,29
0,1914-01-01,8,28
0,1997-01-01,8,28
0,2012-01-01,8,28
0,1955-01-01,11,27
0,1972-01-01,11,27
0,1983-01-01,11,27
0,1916-01-01,14,26
0,1953-01-01,14,26
0,1950-01-01,16,25
0,2004-01-01,16,25
0,1963-01-01,18,24
0,1971-01-01,18,24
0,1990-01-01,18,24
0,2016-01-01,18,24
0,1959-01-01,22,23
0,1960-01-01,22,23
0,1981-01-01,22,23
0,1998-01-01,22,23
0,2021-01-01,22,23
0,1949-01-01,27,22
0,1956-01-01,27,22
0,2006-01-01,27,22
0,2020-01-01,27,22
0,1970-01-01,31,21
0,1975-01-01,31,21
0,1922-01-01,33,20
0,1923-01-01,33,20
0,2015-01-01,33,20
0,1962-01-01,36,19
0,2017-01-01,36,19
0,1967-01-01,38,18
0,1984-01-01,38,18
0,2009-01-01,38,18
0,1966-01-01,41,17
0,1976-01-01,41,17
0,1980-01-01,41,17
0,1996-01-01,41,17
0,2000-01-01,41,17
0,1948-01-01,46,16
0,1915-01-01,47,15
0,1987-01-01,47,15
0,2013-01-01,47,15
0,1918-01-01,50,14
0,1925-01-01,50,14
0,2001-01-01,50,14
0,2003-01-01,53,13
0,1898-01-01,54,12
0,1973-01-01,54,12
0,2002-01-01,54,12
0,2005-01-01,57,11
0,1995-01-01,58,9
0,1986-01-01,59,8
0,2008-01-01,59,8
0,2011-01-01,59,8
0,1947-01-01,62,7
0,1954-01-01,62,7
0,1978-01-01,62,7
0,1989-01-01,62,7
0,1977-01-01,66,6
0,1961-01-01,67,5
0,1958-01-01,68,4
0,1912-01-01,69,3
0,1994-01-01,69,3
0,1911-01-01,71,2
0,1919-01-01,71,2
0,2018-01-01,71,2
0,1952-01-01,74,-0
0,1957-01-01,74,-0
